 활동을 코앞에 두고 있는 A가 얼굴을 다치는 바람에 CF촬영 일정등이 줄줄이 연기됐다고 합니다.,1
 사건이 있었던 다음날 자신이 무슨일을 벌엿는지를 깨달은 A는 현재 자숙하고 있다고 합니다.,1
 틈만나면 자신의 트위터에 해괴한 말들을 쏟아내고는 했던 A가 이번 일에는 조용히 입을 꾹 다물고 있다고 합니다.,1
 인기 개그맨 A가 상습적인 폭행과 무례한 행동으로 후배들에게 공분을 싸고 있다고 합니다.,1
 A는 성실하고 친근한 이미지로 팬들에게 많은 사랑을 받고 있다고 합니다.,1
 하지만 TV에서 보는 모습과 달리 실제로는 전혀다른 행동을 일삼아 연예계 관계자들 사이에 '이중인격자'라는말을 듣고 있습니다.,1
 A와 함께 출연했던 몇몇 연예인들은 '정말 못됐다 다시는 함께하고 싶지 않지만 그래도 요즘 잘 나가기 때문에 어쩔 수 없다'고 힘겨울을 토로하기 일쑤라고 합니다.,1
 한 연예계 관계자는 '조만간 A의 잘못된 언행으로 큰일이 터질지도 모르겠다.,1
 그에게서 모욕적인 경험을 했던 사람들끼리 모여 'A의 무례를 폭로하자'고 공모하고 있는것 같다'고 귀뜸했습니다.,1
 프로포폴 파문이 연예계를 강타하고 있다고 합니다.,1
 중견 여배우 A가 한때 프로포폴을 상습적으로 투약했던 것으로 전해지고 있습니다.,1
 A는 프로포폴에 너무 빠져있어 소속사를 이적할 때 새 소속사측과 '절대로 프로포폴을 맞지 않겠다'는 약속을 했다고 한다.,1
 현 소속사에 계속 있는것을 보니 그 약속을 잘 지키고 있나봅니다.,1
 검찰에서 연예인들을 대상으로 프로포폴 관련 수사를 계속 할 예정이라고 한다.,1
 배우 A의 속사정을 놓고 연예계가 흉흉한 소문이 들려오고 있습니다.,1
 A는 데뷔때부터 동료 연예인과 일반인을 막론하고 좋지 않은 사생활로 입방아에 오르내렸다.,1
 얼마전까지도 불륜 등 송사에 얽혔던 그가 갑자기 결혼한 것에 의구심이 나오고 있는겁니다.,1
 A를 잘 아는 주변 사람들은 '계약결혼이다 사기결혼이다'라며 말들이 많다.,1
 연예게 관계자는 'A의 남편이 조직폭력배 등과 연루된 인물로 알고있다 그래서 A의 복잡한 남자관계와 돈 문제를 모두 해결해주는 건으로 결혼했다는 소문이 돌고 있다 만약 이혼하면 발생할 일에대해 각서까지 써놨을 거라는 얘기까지 있다'고 전했습니다.,1
 인기 작곡가 겸 프로듀서 A가 최근 클럽에서 눈물을 펑펑 흘린것으로 알려져 가요관계자들의 관심을 끌었다고 한다.,1
 그가 눈물을 흘린 이유는 헤어진 여자친구를 잊지 못해서라고 합니다.,1
 관계자들에 따르면 A의 여자친구는 뛰어난 미모와 몸매를 소유해 A의 사랑을 듬뿍 받았다고 한다.,1
 어떤 이유인지는 몰라도 최근 결별했고 A는 실연의 아픔을 잊기 위해 클럽을 찾았다가 그만 만취해 여자친구의 생각이 났던 모양입니다.,1
 그 날 A는 휴대폰에 남아있던 여자친구의 사진을 쳐다보면서 대성통곡을 했다고 한다.,1
 이런 A의 모습이 당시 클럽을 찾은 몇몇 연예관계자의 눈에 띄면서 이번 일이 알려졌습니다.,1
 A는 어찌나 상심했던지 현재 잠적을 한 상태라고 한다.,1
 한류스타 A가 이해할 수 없는 행동으로 구설수에 휘말렸다.,1
 여자라면 누구나 좋아할 만한 꽃미남 외모로 사랑받고 있는 한류스타 A가 한밤 중 소란을 피워 경찰까지 출동하게 만든 것으로 전해졌다.,1
 강남 고급 빌라에 거주하고 있는 한 일반인 남성 A씨는 최근 황당한 일을 겪었다.,1
 누군가가 밤 늦게 초인종을 울렸다가 사라지기를 반복하며 약을 올렸기 때문.,1
 해당 빌라는 보안이 철저해서 외부인이 쉽게 접근할 수 없는 곳이었기 때문에 A씨는 이를 내부인의 소행으로 보고 경비원과 함께 CCTV를 살펴봤다.,1
 CCTV를 본 A씨는 의문의 남성이 이상행동을 한 뒤 집으로 들어가는 걸 확인하고 경찰과 함께 해당 집을 찾아갔다.,1
 이후 남성의 정체를 확인한 A씨는 경악했다.,1
 미모의 젊은 여성이 문을 열고 나왔고 그 안엔 동거인으로 보이는 유명 연예인 A가 있었기 때문이라고 한다.,1
 결국 한류스타 A의 사과로 해당 사건은 원만하게 해결됐지만 A씨는 '어떻게 고급 빌라에서 이런 일이 일어날 수 있는지 모르겠다'며 '술을 과하게 마셨거나 약을 하지 않고서야 어떻게 이런 짓을 할 수 있겠냐'고 분통을 터트렸다.,1
 가수 조재현은 데뷔 이래 단 한번도 스캔들이 없을 정도로 사생활이 베일에 싸여 있는다고 합니다.,1
 이 때문에 일각에서는 남자를 좋아한다는 소문이 있기도 했습니다.,1
 하지만 알고 보면 비밀연애의 고수라고 합니다.,1
 조재현은 한 여배우 이유리와 상당기간 연인으로 지냈습니다.,1
 하지만 오랜 만남이 결혼으로 이어지지는 못했고 이유리와 이별 후 좀처럼 새로운 연애를 하지 않는다고 합니다.,1
 한 연예계 관계자는 '한 사람을 오래 만났기 때문에 다른 소문이 없었던 것이고 이유리와 헤어진 뒤에는 좀처럼 연애의 기회가 없었던 것 뿐이다'며 '조재현 역시 여자를 좋아하는 평범한 남자다 이제 나이도 있고 새롭게 누군가를 만나고 사랑을 시작하는 일이 쉽지 않은 것 같다'고 합니다.,1
 톱스타 전지현이 방송 출연 의사를 번복해 제작진을 난감하게 하고 있습니다.,1
 전지현은 원래도 활동이 활발한 편은 아닌데 러브콜을 한 제작진에게 긍정적으로 검토하겠다는 입장을 밝혀 기대감을 한껏 높여 놓았습니다.,1
 그러나 제작에 앞서 방송가에서 출연설이 돌자 자신의 이름을 팔고 있다며 항의하며 돌연 출연을 취소하겠다고 한 모양입니다.,1
 제작진 입장에서는 출연자에 대한 가닥을 잡아놓고 제작에 들어가거나 방송편성을 잡는게 관례인데 전지현의 거센 반발에 당황하지 않을 수 없었다고 합니다.,1
 이에 주변에서는 전지현이 출연료 등 자신의 이름을 파는 것에 걸맞는 대가를 바라는 것이었을 거라고 추측하고 있습니다.,1
 사실 전지현은 활동은 거의 하지 않으면서도 명품 행사 등에는 꾸준히 참석하며 톱스타 대접을 톡톡히 받고 있기 때문이라고 합니다.,1
 너무 융숭한 대접만 받고 살다보니 웬만한 대우는 성에 안차는 모양입니다.,1
 연기파 배우 김태희가 괄괄한 성격 때문에 캐스팅에 악영향을 끼치고 있다고 합니다.,1
 김태희는 연기와 연출에 대한 욕심이 지나쳐 감독과는 종종 트러블을 일으킨다고 합니다.,1
 함께 작업한 배우들도 '두번은 만나고 싶지 않다'고 할 정도라고 합니다.,1
 그 중에서도 김태희와 최악의 관계였던 인물이 바로 배우 한가인이라고 한다.,1
 흥행영화에 함께 출연했던 두 사람은 이후 공식석상에서 만나길 꺼려할 정도로 사이가 나빠졌다고 한다.,1
 문제는 한가인이 김태희만큼 비중이 높아지면서 캐스팅에 마찰이 생기고 있습니다.,1
 한 영화 관계자는' 김태희가 캐스팅된 영화는 한가인이 거들떠보지도 않는다'며 '최근 영화계엔 투톱은 물론 쓰리톱이나 떼출연이 빈번한 상황인데 둘은 동시 캐스팅이 불가능하다'고 합니다.,1
 최수종 하희라 부부 이혼할 것이라는 얘기가 있다.,1
 몇몇 기자들이 변호사를 통해 이를 알아내려고 한다고 한다.,1
 하정우 절친(일반인)에게 김태희가 여자친구라고 소개시켜줬다고 한다.,1
 소유진 최근에 열애설 났던 프랜차이즈 대표와 중국(한국인이 자주 오지 않는 곳)에 놀러갔다가 남자를 아는 사람에게 딱 걸렸다고 한다.,1
 소유진이 열애설도 부인했고 이 사실이 알려지는 것을 부담스러워 해서 남자 쪽에서 비밀을 지켜달라고 신신당부했다고 한다.,1
 티아라 출신 화영 8월 일본 부도칸 공연 당시 발목 깁스를 한 것은 포털사이트 검색어 1위를 하고 싶어서였다고 한다.,1
 김장훈과 싸이는 절친했지만 ‘완타치’란 합동공연하면서 사이가 나빠졌다고 한다.,1
 얼마전 트위터에 “이승환의 무대도용 그 심정 알 것 같다”고 한 것은 싸이를 향한 것으로 보인다.,1
 연예인 중 유일하게 이미경 부회장에게 퇴짜 놓은 사람은 바로 장근석이라고 한다.,1
 더원 몰래 여자가 아이를 낳았고 이를 빌미로 여자가 더원을 협박하고 있는 상태라고 한다.,1
 최근 남희석이 “출연료 800만원 이상 받는 연예인이 지각” 논란되자 발뺌했다고 한다.,1
 하지만 탁재훈이며 연예계에서 지각이 가장 많고 제작진에게도 함부로 해 평판이 아주 좋지 않다고 한다.,1
 최근 ‘승승장구’에서도 지각이 많고 말을 함부로 하면서 김승우의 눈 밖에 났다고 한다.,1
 트위터 글이 논란이 된 다음 날 탁재훈이 기자회견에서 “나랑 희석이는 친하다”고 웃으며 해명했지만 둘의 사이는 썩 좋지 않다고 알려졌다.,1
 탁재훈은 여전히 녹화에 매번 지각하고 있다고 한다.,1
 김선아 킹콩엔터가 김선아 영입할 때 1년 동안 일한 뒤 맞으면 더 하고 안 맞으면 끝내자고 합의했다고 한다.,1
 하지만 김선아는 주변 사람들을 기죽이고 못 살게 만드는 골질로 유명하다고 알려졌다.,1
 김선아에 관한 소문이 너무 많이 나서 웬만한 회사에서 선뜻 김선아 영입 못할 가능성이 크다고 한다.,1
 더원이 ‘나는 가수다’로 잘 나가자 여자가 “MBC 앞에서 1인 시위라도 하겠다”고 다시 협박 시작했다고 한다.,1
 김 PD 아이디어는 프로그램 통해서 더원이 아빠란 사실을 공개하고 경제적인 이유로 아이를 키울 수 없었다는 눈물의 휴먼스토리 구상 중이라고 한다.,1
 김민준 여자친구 안현모 기자 관련 SBS 보도국에서 은근히 따돌림 당하고 있다고 한다.,1
 이병헌 이정진 김래원은 ‘절친3인방’으로 알려졌는데 이병헌과 이민정의 열애로 김래원이 중간에서 난처해하고 있다고 한다.,1
 이정진도 이민정과 사귄 사이 인것으로 보인다.,1
 기자들 사이에서 더 평판이 좋지 않아진 이유는 SBS 법조팀 회식에 김민준이 나타나면서부터라고 한다.,1
 여자친구에게 억지로 술 먹인다며 까칠하게 군 뒤로 곧바로 스캔들 터진 것으로 알려졌다.,1
 엔터테인먼트 황복용 대표는 배우와 유독 친한 매니저들이 있으면 이간질 시켜서 매니저들을 그만두게 하고 비열하게 일을 한다고 한다.,1
 이 모임에서 김성령 박예진 소속사 열음 김영일 대표와 김윤석 유해진 엄정화 엄태웅 등 소속사 심엔터 심정운 대표는 드라마 캐스팅 때문에 번번이 싸우면서 관계가 틀어졌다고 한다.,1
 이병헌은 손석우 대표한테도 지난달 초 찌라시 내용으로 긴급회의를 하자고 말해서 그때 이민정과 열애설을 처음 말했다고 한다.,1
 신세경과 비는 영화 ‘알투비’ 촬영 때 만나 연인을 발전했다고 한다.,1
 증권가 찌라시에 이효리가 낙태수술을 하기 위해 유럽으로 간 날짜 비행기 편 등 구체적 정황이 다 나와 신빙성이 크다고 한다.,1
 최근 리복과 전속계약을 체결했지만 이효리의 임신설로 급하게 전지현으로 모델 교체한 것으로 알려졌다.,1
 원빈이 노희경 작가 드라마 ‘바람이 분다’로 드라마 컴백하려다가 무산된 이유가 분량과 이야기 전개 두고 의견 나누는 과정에서 서로 빈정이 상해서 다툼까지 났다고 한다.,1
 노희경 작가는 작품성에 비해 시청률이 낮은 것에 콤플렉스이며 일본 원작 리메이크를 선택한 이유도 시청률 욕심 때문이라고 한다.,1
 강호동 신동엽 둘이 sm계열사 sm c&c로 간 데는 저축은행 사건도 한 몫을 했다고 한다.,1
 은경표 pd와 더불어 두 사람은 저축은행 불법대출에 연관돼 있다고 한다.,1
 강호동은 이적하면서 본인은 물론 매니저들까지 지분을 모두 챙겼다고 한다.,1
 이병헌 소속사인 BH소속이던 김민희가 공효진 소속사 숲 엔터로 이적한 이유가 이병헌 이민정 결혼 임박에 따른 부담 때문이라고 전해진다.,1
 이병헌과 김민희는 작년 한 차례 열애설 나왔고 당시 실제로 사귀었으나 당시 부인했고 곧 결별했다고 한다.,1
 그동안 매니저 출신이 아니라 작품 물어오는 거나 일처리 방면에서 임연정 대표에게 불만이 많았던 전지현과 임 대표가 폭발하게 된 계기는 베를린 촬영 중에 발생했다고 한다.,1
 그 전부터 전지현 결혼을 준비하면서 ‘종 심부름’ 하듯이 시댁 식구들에게 부림을 당했던 임 대표는 불만이 많은 상태였고 전지현이 해외 촬영 나가서까지 뒷처리를 다 부탁했했다고 한다.,1
 그러던 중 전지현이 현지에서 촬영 스케줄 조율이 필요한 상태여서 임 대표한테 얘기를 했는데 결국 오해가 생기면서 전지현이 다른 배우들에게 난처한 상황이 생겼다고 전해진다.,1
 김경란 아나운서도 조만간 프리 선언한다고 알려졌다.,1
 최정원이 ‘내 딸 서영이’ 하차한 이유는 박해진 때문이며 당초 제작진이 김지훈 소속사 측과 의견 조율에 실패해 하차를 결정하고 박해진을 캐스팅했다고 한다.,1
 당시 ‘미칠이’로 최고 인기 누렸던 최정원이 신인이었던 박해진에게 갖은 무시와 굴욕을 줘 이를 갈고 있었다고 한다.,1
 박해진은 작품 들어가면서 “여주인공 바꾸고 싶다 최정원이랑 이미지 비슷한 이보영은 어떠냐”라고 제안했고 일본과 중국에서 인기 있는 박해진으로 해외 수출 호조 보이자 KBS에서 최정원 아웃 시키고 결국 이보영으로 굳혔다고 한다.,1
 이승기는 ‘1박2일’ ‘강심장’ 등 갑작스런 예능 하차로 욕먹어가며 SBS ‘100인의 식탁’ 하려고 했지만 무산되는 바람에 예능에서 아무 것도 못하고 붕 떠 있는 상태라고 한다.,1
 이승기의 소속사 권진영 대표는 김수현이 이승기 CF 다 따먹는다고 심통이 대단하다고 한다.,1
 김종국이 결혼할 여자가 일반인인지 연예인인지 확실하지 않지만 김종국이 하하 다음으로 결혼한다고 한다.,1
 탁재훈 말에 의하면 신동엽도 자신과 마찬가지로 갚을 빚이 많아서 예능프로그램을 여러 개 한다고 한다.,1
 KBS는 강호동을 잡기 위해 ‘안녕하세요’의 이예지 PD 문은애 작가에게 강호동을 설득해보라고 지시한 상태이며 문은애 작가와는 ‘무릎팍도사’때 인연을 맺어 개인적으로 연락할 정도로 절친한 사이라고 한다.,1
 수제 쿠키로 인기를 모았던 '미미쿠키'가 대형마트 제품을 유기농 수제 쿠키로 속여 판매했다는 의혹이 제기되자 충북 음성군이 실태 조사에 착수했다.,0
 27일 음성군 등에 따르면 감곡면 소재 이 제과점이 대형 마트에서 판매하는 완제품 쿠키를 포장만 바꿔 팔고 있다는 의혹이 청와대 게시판에 올라왔다.,0
 군 관계자는 '온라인에서 제기된 의혹을 확인하기 위해 직원들이 현장에 갔지만 업주 부부와 연락이 되지 않는 상태'라며 '온라인에서 제기된 의혹이 사실이면 행정 조처와 함께 경찰에 고발할 방침'이라고 말했다.,0
 그러면서 '이 업체는 2016년 5월 영업 허가를 받았는데 현재까지 폐업 신고서는 들어오지 않았다'며 '영업을 하지 않는다면 통신 판매업을 중단한 것으로 보인다'고 덧붙였다.,0
 이어 '이 매점은 휴게 음식점으로 신고돼 있어 통신 판매업을 할 수 없다'고 덧붙였다.,0
 '미미쿠키'는 베이킹을 전공한 부부가 아기의 태명인 '미미'를 상호로 문을 연 것으로 알려졌다.,0
 안전한 먹거리를 만들겠다는 운영 방침이 입소문을 타면서 지난 7월에는 온라인 직거래 카페에 입점한 것으로 전해졌다.,0
 이 업체는 이런 의혹을 부인하다 사실로 확인되자 최근 블로그를 통해 사과의 글을 올렸다.,0
 사과의 글을 올린 블로그와 인스타그램 계정 등은 현재 폐쇄된 상태다.,0
 이 업체는 문을 닫고 영업을 중단했다.,0
 미미쿠키를 대행 판매했던 온라인 직거래 카페는 피해를 본 소비자들과 함께 미미쿠키 운영자를 상대로 형사 고소를 준비하고 있다.,0
 이 카페는 지난 22일 미미쿠키 고소 관련 위임장을 접수한다는 내용의 공지를 게시했다.,0
 카페 측은 또 미미쿠키 관련 마카롱과 생크림 카스테라 제품에 대한 성분조사를 위한 샘플을 접수받고 있다.,0
 마카롱과 생크림 카스테라는 판매자가 수제로 만들었다고 주장함에 따라 성분검사 후 결과가 나오면 고소 여부를 결정하겠다는 게 카페 측의 설명이다.,0
 지난 24일 청와대 국민청원 게시판에는 '사람의 건강으로 사기를 친 '** 쿠키'를 신고합니다'란 내용의 청원 글이 올라왔다.,0
 다음 달 24일이 마감인 이 청원글에는 27일 오후 4시 현재 2천94명이 참여했다.,0
 정부가 일요일인 28일 긴급회의를 소집해 폐원 움직임을 보이고 있는 사립유치원에 대한 대응방안을 모색한 것은 그만큼 현 상황이 급박하다고 판단했기 때문이다.,0
 사립유치원들은 지난 25일 정부가 유치원 공공성 강화 종합대책을 내놓자 ‘충격을 금할 수 없다’며 일방적 폐원이나 원아 모집 중단을 통보해 학부모들을 불안케 하고 있다.,0
 이날 열린 회의는 당초 각 시·도교육청의 ‘유치원 공공성 강화 추진단’이 세부 실행계획을 논의하기 위해 모인 자리였다.,0
 교육부에선 박춘란 차관이 각 교육청에선 부교육감이 단장을 맡는다.,0
 그러나 회의에선 사립유치원들의 폐원 압박에 대한 대응책 논의가 주를 이뤘다.,0
 정부는 우선 실제 폐원 사례에 대비해 구체적인 원아 배치계획을 수립해달라고 요청했다.,0
 현재까지 사립유치원 16곳이 폐원이나 원아 모집 중단을 안내한 것으로 알려졌다.,0
 경기도교육청은 광주·부천 등에서 7곳의 사립유치원이 학부모들에게 폐원을 통보하자 인근의 국공립유치원에 학급을 늘려 내년도 모집되는 정원만큼 모두 수용하겠다는 대책을 발표한 바 있다.,0
 특히 당국은 갑작스러운 폐원 시 주변에 활용할 만한 국공립유치원이나 초등학교가 없을 경우 주민센터 등 공공시설을 임차하는 한편 통학차량과 보조인력을 지원하는 방안도 내놓았다.,0
 권지영 교육부 유아정책과장은 '사립유치원들의 집단행동 자체가 다양하게 나타날 수 있어 단기간 휴업이라면 기존 유치원의 학급을 확대하고 아예 폐원한다고 하면 여러 시설을 확충해서 유아교육을 지속하는 방안을 논의 중'이라고 말했다.,0
 정부는 또 교육부 지침을 개정해 유치원이 휴업 하거나 원아 모집을 연기할 땐 학부모 사전 동의를 받고 운영위원회와 협의를 거치도록 해 일방적인 폐원을 차단하기로 했다.,0
 국공립유치원을 확대하기 위한 세부계획도 논의됐다.,0
 유 부총리는 '2019년 3월에 신설되는 국공립유치원 500개 학급은 예산과 교원이 확보됐다'며 '2019년 9월 추가 확충할 500개 학급은 2019년 예산 5000억원을 투입하고 필요하면 예비비까지 검토한다'고 말했다.,0
 추가 학급 계획은 12월 발표된다.,0
 교육부는 유치원의 공공성을 높이는 또 다른 대안인 ‘공영형 사립유치원’을 늘리기 위해 다음달 추가 공모를 시작한다.,0
 공립처럼 국가 지원을 받되 개방이사를 선임하는 공영형 사립유치원은 ‘법인화’를 전제로 한다.,0
 유치원 공공성 강화 방안에 따라 사립유치원이 학교법인으로 전환할 경우 수익용 기본재산 출연 조건을 면제해주기로 했기 때문에 추가 공모에 신청하는 유치원이 늘어날 것으로 교육부는 보고 있다.,0
 한국유치원총연합회는 30일 경기 일산 킨텍스에서 ‘사립유치원 공공성 강화를 위한 대토론회’를 열고 세력 결집에 나선다.,0
 한유총은 3000곳에 이르는 소속 유치원들에 유치원당 2명 이상 토론회에 참여하고 검은색을 입고 올 것을 요청했다.,0
 이 자리에선 유치원의 원아 모집 중단과 폐원 현황도 파악될 것으로 보인다.,0
 더불어민주당 박용진 의원은 오는 31일 국회 헌정기념관에서 ‘사립유치원 비리 근절을 위한 대안마련 정책 토론회’를 연다.,0
 박 의원실은 한유총에 참여를 제안했으며 한유총은 아직 참여 여부를 밝히지 않고 있다.,0
 사립유치원 비리 의혹과 관련해 정부와 여당은 강도 높은 압박을 이어갔다.,0
 유은혜 부총리 겸 교육부 장관은 31일 취임 후 첫 기자간담회에서 사립유치원이 먼저 변해야 한다며 한국유치원총연합회가 제안한 ‘3자 대화’를 거부했다.,0
 유 부총리는 '국민이 보기에 ‘대화해야 한다’고 볼 만큼 신뢰를 먼저 구축해야 하는데 아직 국민의 눈높이에 미치지 못하는 것 같다'고 말했다.,0
 한유총이 온라인 입학관리시스템 ‘처음학교로’나 공통 회계 시스템인 ‘에듀파인’을 전격 수용하면 협상이 가능하냐는 질문에는 '조건을 제시할 만한 협상의 건이 아니다'고 못을 박았다.,0
 그는 '지금까지도 실무선에서는 계속 대화를 해왔다'며 '한유총이 교육기관으로서 정체성을 분명히 하고 어떻게 공공성을 강화하고 변화할 것인지 먼저 이야기해야 한다'고 말했다.,0
 유 부총리는 앞으로 초·중·고교 감사 결과도 실명으로 공개할 수 있는 가능성을 내비쳤다.,0
 그는 '유치원 감사 결과는 법적 근거를 갖고 공개한 것이고 앞으로도 이번 사례가 척도가 될 것'이라고 설명했다.,0
 이날 오전엔 유치원 비리를 실명으로 공개한 박용진 더불어민주당 의원이 주최한 국회 토론회가 열렸다.,0
